,208,211,218,221,224,233,248,288,291
36,4.937453530458656e-06,0.0001844483940331629,2.2016326358254204e-05,1.0223764416854477e-05,6.673340456396742e-06,4.300867141718695e-06,5.109259543560965e-05,1.9713394436101976e-06,2.867391355480311e-06
37,4.9446175003367104e-06,0.0001847533561799891,2.204784636434357e-05,1.0238563643641445e-05,6.683012738477737e-06,4.307108657380756e-06,5.116137078367953e-05,1.9742143616881054e-06,2.871559813083083e-06
38,4.996436132136928e-06,0.00018698568837501278,2.227639368239807e-05,1.0345621812668357e-05,6.752988394481855e-06,4.352267772858007e-06,5.16698750574322e-05,1.9949642829044785e-06,2.9016969787491286e-06
39,5.3937333144496365e-06,0.00020445911378714777,2.403112855712283e-05,1.1166816780478933e-05,7.289607123415939e-06,4.698495883609177e-06,5.565076897219566e-05,2.1539511407287565e-06,3.1327125114380035e-06
40,9.471270405981989e-06,0.00039740367527196324,4.223896292607322e-05,1.962053224180246e-05,1.2803185321038466e-05,8.248904134005733e-06,9.870349963708121e-05,3.7799458932358707e-06,5.499014483351285e-06
41,8.12498621537405e-06,0.0003360491088460324,3.6236753448225126e-05,1.683170582866062e-05,1.0983223020668061e-05,7.076776859892962e-06,8.458523123060144e-05,3.243151076654032e-06,4.717641469349261e-06
42,7.967105273809622e-06,0.00032849133609276596,3.553686495483884e-05,1.6505010547730287e-05,1.0769834380365743e-05,6.939314768949006e-06,8.296843989762458e-05,3.1802606236158788e-06,4.626033057324651e-06
43,7.94557182300708e-06,0.00032736327045800707,3.5441727329474326e-05,1.646047699132296e-05,1.0740717550954971e-05,6.9205662735763875e-06,8.275349893240319e-05,3.17171435275752e-06,4.613559286220385e-06
44,7.94312927537765e-06,0.000327153308855669,3.543267757993244e-05,1.6455582282889722e-05,1.0737458207095739e-05,6.9184098489332514e-06,8.273662619855063e-05,3.1706041242451973e-06,4.612102445970141e-06
45,7.942006375608857e-06,0.0003270298105042801,3.542903785097624e-05,1.645338657803688e-05,1.0735967539556799e-05,6.9173807933327486e-06,8.273012845531872e-05,3.170075949814658e-06,4.611126932987979e-06
46,7.932638314870225e-06,0.00032650657874984683,3.53883357385263e-05,1.643418927821348e-05,1.0723424731473711e-05,6.90929537412075e-06,8.263880983935456e-05,3.1661171898341746e-06,4.6059026871598075e-06
47,7.865663845708364e-06,0.0003229646852105334,3.5097448851577474e-05,1.629718294934149e-05,1.0633862520419166e-05,6.85156980088586e-06,8.197256320105039e-05,3.139808354789684e-06,4.567427288461897e-06
48,7.399509261000895e-06,0.00029984079162219315,3.3028964897497917e-05,1.5332929533674534e-05,1.0003812418919956e-05,6.445515542549981e-06,7.713543155825163e-05,2.9536994549840406e-06,4.296697898325916e-06
49,4.617280348610871e-06,0.00017438151176550216,2.0579234312930838e-05,9.561142915336223e-06,6.239525061308165e-06,4.021701761526615e-06,4.7675841626191855e-05,1.8433669877805498e-06,2.6809305686487315e-06
