,43762 coal,43763 nuclear,43764 coal,43764 lignite,43764 nuclear,43765 coal,43766 coal,43767 nuclear,43768 lignite,43769 coal,43769 nuclear,43771 nuclear,43773 coal,43773 lignite,43774 nuclear
20,2.315212124483353e-06,0.042075719520813896,7.688623356480923e-06,3.8923194007381013e-07,0.0221061091090129,3.2716708612965907e-06,4.572967634782997e-06,0.006343441784026195,7.242070099315098e-05,4.116557343794647e-07,1.826362400654177e-07,0.04570009546306368,1.6827303107903786e-07,3.270247733887752e-07,3.0192589506389767e-06
21,2.315237165969879e-06,0.03537603397894734,7.684837498546926e-06,3.883788755738175e-07,0.01263538339482389,3.2229172340788627e-06,4.504931775193595e-06,0.001239678491359742,7.291927067836457e-05,4.1942771827398834e-07,1.8369255138468032e-07,0.040282639307994965,1.6789845132834357e-07,3.256930513552369e-07,3.0208995360805564e-06
22,2.3153118080867855e-06,0.09161758665317063,7.684211659605114e-06,3.880505268344753e-07,0.08987129764554765,3.2017936538993505e-06,4.475426685536114e-06,0.06143312653039165,7.025558987782082e-05,4.112519065954129e-07,1.7531307067705608e-07,0.09115207084282051,1.67360620626676e-07,3.2438352203053185e-07,3.0702880148001543e-06
23,2.31559411215834e-06,0.09140436004771968,7.685048873870988e-06,3.879995116530919e-07,0.08470827019210223,3.1944196456161477e-06,4.465113653553592e-06,0.0671495106128413,1.1072254160351369e-06,5.678877784618023e-09,4.53191717612987e-09,0.09197339915203132,1.664623484517624e-07,3.228119264678976e-07,3.1837902302662164e-06
24,2.3158231730077656e-06,0.09021156310555685,7.685777859336657e-06,3.880451907679539e-07,0.08082229791365098,3.1925552654165737e-06,4.462474781805123e-06,0.07612490928988165,6.821867044797492e-07,3.4948027010636773e-09,2.8199375599813975e-09,0.09112208567088179,1.7086629140278022e-07,3.3200557088706064e-07,3.370891664816259e-06
25,2.3161119659159177e-06,0.08967190128210882,7.686640144818063e-06,3.88149229536413e-07,0.07998172681266547,3.192470405885996e-06,4.462338359617685e-06,0.0752330025738593,3.3742184639521545e-07,1.7573878638942909e-09,1.4697202580019786e-09,0.09063157352885952,1.7011093325045264e-07,3.3074423639703666e-07,3.700764630823315e-06
26,2.3162509223800233e-06,0.09039609770751221,7.687032076623685e-06,3.882855869726125e-07,0.08026513302471286,3.192641597853706e-06,4.462575316805398e-06,0.07335663101612908,3.329722816431635e-05,1.795615821987037e-07,1.067796791469339e-07,0.09114735843961475,1.696760846027261e-07,3.2996439770592757e-07,4.242973301284327e-06
27,2.316576097552793e-06,0.0944123290071586,7.687967821464509e-06,3.884219172554466e-07,0.08519954906747852,3.193014617635344e-06,4.463086565179789e-06,0.07479299585997619,4.432407009528674e-05,2.385693657536908e-07,1.3568786498093467e-07,0.09497529527817405,1.6944683928085645e-07,3.295122809122101e-07,5.307649843696112e-06
28,2.3176441303586145e-06,0.10257495917489608,7.691156192722845e-06,3.886224792099379e-07,0.09552025639845776,3.194440950857022e-06,4.465052863266169e-06,0.08127315632830304,6.118889145003973e-05,3.3988328615473514e-07,1.6521697663282259e-07,0.10276655484092012,1.6940507558828832e-07,3.293316354834037e-07,8.222338363292516e-06
29,2.3189781362456485e-06,0.11374996814950603,7.695120815130612e-06,3.892847464973742e-07,0.11214235808552626,3.196174392202295e-06,4.467409717440887e-06,0.09505548244890046,7.074206811662484e-05,3.9554385345630243e-07,1.7957686120583723e-07,0.11334531340044306,1.694364454878776e-07,3.2969162375639507e-07,2.899420843627745e-05
30,2.3203319430707493e-06,0.12727860315671696,7.699307764319914e-06,3.9111603963950564e-07,0.14833807827867293,3.1978681470846106e-06,4.469695834941647e-06,0.10066413799310527,9.841872712171152e-05,5.76671403211678e-07,2.2617651721291065e-07,0.12569819023051462,1.694087372997391e-07,3.3113888305453316e-07,0.8160443090968601
31,2.3232817393147432e-06,0.1521506801175381,7.709154264337373e-06,3.9535663061514113e-07,0.18152175830487863,3.201992055083277e-06,4.475383720404882e-06,0.26912378271903253,0.00010541532999130641,6.131859360142202e-07,2.2876857682082564e-07,0.14545281533524734,1.696010029160952e-07,3.3469312791178994e-07,0.1827952459525525
32,2.3306113123377117e-06,0.002344408021817079,7.734501804924598e-06,4.039602243681672e-07,0.0003232956757791359,3.212124546955516e-06,4.48957528454722e-06,2.4579520697813473e-05,7.736530722600705e-05,4.3076671720057554e-07,1.8695536342006406e-07,0.006266841279581034,1.7020725850319958e-07,3.419850186886743e-07,0.00043407866568686605
33,2.3354629031673065e-06,0.0012301235156398221,7.752577518564646e-06,4.1755166784052126e-07,0.00018672685666790059,3.2187991998073543e-06,4.4990906364394985e-06,1.2550909457145064e-05,7.320871411859414e-05,4.0679567567942196e-07,1.8070940614338073e-07,0.003289808613524618,1.7059637397668627e-07,3.534939741256338e-07,9.869151560282002e-05
