,36178 dsm,69893 battery storage
84,-0.9999389552719125,0.8057228610520183
85,-0.9474573583728568,0.8066225567841546
86,-0.8229178132426449,0.80644165933073
87,-0.7677339125647741,0.8058432495777101
88,-0.8170591148114741,0.8044079909593732
89,-0.7913854795299855,0.8023244998912894
90,-0.7116082496705446,0.7999757938239555
91,-0.6409384553507601,0.7980673608249084
92,-0.5657363762859794,0.7963369780115092
93,-0.49895099438039686,0.7954621746063789
94,-0.45622058834723367,0.7951266030521903
95,-0.4158012347917274,0.7952111766743754
96,-0.3457306976495122,0.7957802595538191
97,-0.313661426256208,0.7968986972434594
98,-0.2953678402116835,0.7981830323972952
99,-0.28676601522552264,0.7995676258937141
100,-0.278907468736144,0.8009311654158406
101,-0.2793238584706552,0.8023158113576141
102,-0.2921713108176877,0.8030560702433877
103,-0.35768869006920057,0.8024497510422159
104,-0.4975938435350299,0.8013397879657028
105,-0.8273430819959164,0.8012027196858916
106,-0.9788819405133392,0.8024689722727231
107,-0.9907398220644167,0.8046049381969329
108,-0.9999389552719125,0.8057491669335837
109,-0.9474573583728568,0.8060965039689473
110,-0.8229178132426449,0.8064470640282267
111,-0.7677339125647741,0.8060030728177661
112,-0.8170591148114741,0.8051141442419354
113,-0.7913854795299855,0.8035070443416101
114,-0.7116082496705446,0.8017408933250519
115,-0.6409384553507601,0.7996834389041558
116,-0.5657363762859794,0.7976559757759508
117,-0.49895099438039686,0.7967989984607817
118,-0.45622058834723367,0.7964278126479141
119,-0.4158012347917274,0.7965035097338269
120,-0.3457306976495122,0.7971678689805406
121,-0.313661426256208,0.7981243101881771
122,-0.2953678402116835,0.7993358783516583
123,-0.28676601522552264,0.8006528538385093
124,-0.278907468736144,0.8020733989274025
125,-0.2793238584706552,0.8032762985290914
126,-0.2921713108176877,0.8038475047741729
127,-0.35768869006920057,0.8037685488203216
128,-0.4975938435350299,0.8021516179961148
129,-0.8273430819959164,0.8023583995799205
130,-0.9788819405133392,0.8039489740886379
131,-0.9907398220644167,0.8057794910306686
132,-0.9999389552719125,0.8071531797976012
133,-0.9474573583728568,0.8077493206978756
134,-0.8229178132426449,0.8076611971475584
135,-0.7677339125647741,0.8073308750709706
136,-0.8170591148114741,0.8062110856152674
137,-0.7913854795299855,0.8042378921820913
138,-0.7116082496705446,0.8020136075351086
139,-0.6409384553507601,0.7998352965660972
140,-0.5657363762859794,0.7979997780499901
141,-0.49895099438039686,0.7971477937219393
142,-0.45622058834723367,0.7968734940807674
143,-0.4158012347917274,0.7968349672629454
144,-0.3457306976495122,0.7971475840851863
145,-0.313661426256208,0.7980971882880583
146,-0.2953678402116835,0.7993666125655656
147,-0.28676601522552264,0.8006844483682347
148,-0.278907468736144,0.8021793628097778
149,-0.2793238584706552,0.8035289296219005
150,-0.2921713108176877,0.8045590828836882
151,-0.35768869006920057,0.8038531212666316
152,-0.4975938435350299,0.802612864051351
153,-0.8273430819959164,0.8027310449817773
154,-0.9788819405133392,0.8036281838722008
155,-0.9907398220644167,0.8054459050886512
156,-0.9999389552719125,0.8067242753026157
157,-0.9474573583728568,0.8071946938479991
158,-0.8229178132426449,0.8074517590826109
159,-0.7677339125647741,0.8068722324083155
160,-0.8170591148114741,0.8059337377637765
161,-0.7913854795299855,0.8044543651809369
162,-0.7116082496705446,0.8024631792339438
163,-0.6409384553507601,0.8005241000548106
164,-0.5657363762859794,0.7988633469190058
165,-0.49895099438039686,0.798122044278868
166,-0.45622058834723367,0.7975884649739897
167,-0.4158012347917274,0.7974313747504458
