,36178 dsm,69893 battery storage
121,0.2953678402116835,0.8336179183635752
122,0.28676601522552264,0.8352054868388635
123,0.278907468736144,0.8367591908781
124,0.2793238584706552,0.8379710588379573
125,0.2921713108176877,0.8383002419446012
126,0.35768869006920057,0.8375233208121379
127,0.4975938435350299,0.8346975321173447
128,0.8273430819959164,0.8304137409087126
129,0.9788819405133392,0.8300694205259751
130,0.9907398220644167,0.8307020067540971
131,0.9999389552719125,0.8316275318406217
132,0.9474573583728568,0.8320839441846554
133,0.8229178132426449,0.8321471332094651
134,0.7677339125647741,0.8320063803522151
135,0.8170591148114741,0.8315180496287952
136,0.7913854795299855,0.8305107768014269
137,0.7116082496705446,0.8287533079917591
138,0.6409384553507601,0.8278406604486779
139,0.5657363762859794,0.8273521291208167
140,0.49895099438039686,0.8270451449971611
141,0.45622058834723367,0.8276921416981271
142,0.4158012347917274,0.828733195746546
143,0.3457306976495122,0.8301416229664024
144,0.313661426256208,0.8318557055449867
145,0.2953678402116835,0.8335218320439728
146,0.28676601522552264,0.8350357972618809
147,0.278907468736144,0.8364691283032785
148,0.2793238584706552,0.8376883697936282
149,0.2921713108176877,0.8381943930771523
150,0.35768869006920057,0.8372227931318668
151,0.4975938435350299,0.8343178960656847
152,0.8273430819959164,0.8310008278800873
153,0.9788819405133392,0.8302566780552886
154,0.9907398220644167,0.8303695618296677
155,0.9999389552719125,0.8307400025450233
156,0.9474573583728568,0.8311876677522425
157,0.8229178132426449,0.8315180996263395
158,0.7677339125647741,0.8315691296434919
159,0.8170591148114741,0.8308392468523016
160,0.7913854795299855,0.8298798535963852
161,0.7116082496705446,0.829269573964332
162,0.6409384553507601,0.8282581621943572
163,0.5657363762859794,0.8272212602857519
164,0.49895099438039686,0.8264541752524232
165,0.45622058834723367,0.8268682984844151
166,0.4158012347917274,0.8276820908262328
167,0.3457306976495122,0.828972244864905
