name,scn_name,bus0,bus1,carrier,p_nom,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
1840,eGon2035,72050,72054,CH4,2712500.0,inf,0.0,206.4907964548662,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1841,eGon2035,72050,72073,CH4,2712500.0,inf,0.0,33.35137532252702,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1842,eGon2035,72050,72112,CH4,2712500.0,inf,0.0,41.188786647194284,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1843,eGon2035,72050,72150,CH4_to_H2,17.547192242752207,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,17.547192242752207,DE,25.0,False,,,0.0,,,1.0,1.0
1844,eGon2035,72050,72300,central_gas_CHP_heat,12.874,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,12.874,DE,inf,False,,,0.0,,,1.0,1.0
1845,eGon2035,72050,72300,central_gas_boiler,2886.7169077558483,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,2886.7169077558483,DE,inf,False,,,0.0,,,1.0,1.0
1846,eGon2035,72050,72314,central_gas_CHP_heat,22.820600000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,22.820600000000002,DE,inf,False,,,0.0,,,1.0,1.0
1847,eGon2035,72050,72314,central_gas_boiler,18535.51969675683,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,18535.51969675683,DE,inf,False,,,0.0,,,1.0,1.0
1848,eGon2035,72050,72331,central_gas_CHP_heat,179.38500000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,179.38500000000002,DE,inf,False,,,0.0,,,1.0,1.0
1849,eGon2035,72050,72331,central_gas_boiler,20340.40866302751,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,20340.40866302751,DE,inf,False,,,0.0,,,1.0,1.0
1850,eGon2035,72050,72370,central_gas_CHP_heat,38.29282,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,38.29282,DE,inf,False,,,0.0,,,1.0,1.0
1851,eGon2035,72050,72370,central_gas_boiler,27422.572291475703,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,27422.572291475703,DE,inf,False,,,0.0,,,1.0,1.0
1852,eGon2035,72050,4,central_gas_CHP,14.739,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.12,14.739,DE,inf,False,,,0.0,,,1.0,1.0
1853,eGon2035,72050,4,industrial_gas_CHP,13.203591843246508,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,13.203591843246508,DE,inf,False,,,0.0,,,1.0,1.0
1854,eGon2035,72051,4,central_gas_CHP,0.54,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.54,DE,inf,False,,,0.0,,,1.0,1.0
1855,eGon2035,72051,4,industrial_gas_CHP,0.16,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.16,DE,inf,False,,,0.0,,,1.0,1.0
1856,eGon2035,72051,4,central_gas_CHP,1118.3483201903582,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.09375,1118.3483201903582,DE,inf,False,,,0.0,,,1.0,1.0
1857,eGon2035,72051,4,industrial_gas_CHP,26.875619959719828,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,26.875619959719828,DE,inf,False,,,0.0,,,1.0,1.0
1858,eGon2035,72051,51918,central_gas_CHP_heat,5.398000000000001,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,5.398000000000001,DE,inf,False,,,0.0,,,1.0,1.0
1859,eGon2035,72051,51918,central_gas_boiler,4696.38621998293,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,4696.38621998293,DE,inf,False,,,0.0,,,1.0,1.0
1860,eGon2035,72051,51933,central_gas_CHP_heat,356.0,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,356.0,DE,inf,False,,,0.0,,,1.0,1.0
1861,eGon2035,72051,51933,central_gas_boiler,22213.63948733698,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,22213.63948733698,DE,inf,False,,,0.0,,,1.0,1.0
1862,eGon2035,72051,51949,central_gas_CHP_heat,0.621,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.621,DE,inf,False,,,0.0,,,1.0,1.0
1863,eGon2035,72051,51949,central_gas_boiler,558.6834839627029,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,558.6834839627029,DE,inf,False,,,0.0,,,1.0,1.0
1864,eGon2035,72051,72096,CH4,2712500.0,inf,0.0,79.5087727539145,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1865,eGon2035,72051,72151,CH4_to_H2,22.575866894465246,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,22.575866894465246,DE,25.0,False,,,0.0,,,1.0,1.0
1866,eGon2035,72051,72535,central_gas_CHP_heat,4396.248500000001,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,4396.248500000001,DE,inf,False,,,0.0,,,1.0,1.0
1867,eGon2035,72051,72535,central_gas_boiler,110125.89293990757,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,110125.89293990757,DE,inf,False,,,0.0,,,1.0,1.0
1868,eGon2035,72052,4,industrial_gas_CHP,0.5035131696811692,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.5035131696811692,DE,inf,False,,,0.0,,,1.0,1.0
1869,eGon2035,72052,4,industrial_gas_CHP,3.389846684556417,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.389846684556417,DE,inf,False,,,0.0,,,1.0,1.0
1870,eGon2035,72052,72089,CH4,2712500.0,inf,0.0,57.81466518119395,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1871,eGon2035,72052,72105,CH4,2712500.0,inf,0.0,38.86762729744964,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1872,eGon2035,72052,72152,CH4_to_H2,291.7805761375386,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,291.7805761375386,DE,25.0,False,,,0.0,,,1.0,1.0
1873,eGon2035,72052,72273,central_gas_CHP_heat,171.3436,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,171.3436,DE,inf,False,,,0.0,,,1.0,1.0
1874,eGon2035,72052,72273,central_gas_boiler,177134.73144736822,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,177134.73144736822,DE,inf,False,,,0.0,,,1.0,1.0
1875,eGon2035,72052,4,central_gas_CHP,2846.207833420449,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.114005102040816,2846.207833420449,DE,inf,False,,,0.0,,,1.0,1.0
1876,eGon2035,72052,4,industrial_gas_CHP,1253.6864585379635,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,1253.6864585379635,DE,inf,False,,,0.0,,,1.0,1.0
1877,eGon2035,72053,4,central_gas_CHP,306.52798535260064,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.105357142857144,306.52798535260064,DE,inf,False,,,0.0,,,1.0,1.0
1878,eGon2035,72053,4,industrial_gas_CHP,16.138311347670072,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,16.138311347670072,DE,inf,False,,,0.0,,,1.0,1.0
1879,eGon2035,72053,4,central_gas_CHP,84.24516591392532,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.12,84.24516591392532,DE,inf,False,,,0.0,,,1.0,1.0
1880,eGon2035,72053,4,industrial_gas_CHP,3.7746233854994187,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.7746233854994187,DE,inf,False,,,0.0,,,1.0,1.0
1881,eGon2035,72053,72058,CH4,5425000.0,inf,0.0,92.25455805298559,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1882,eGon2035,72053,72153,CH4_to_H2,12.425024035330749,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,12.425024035330749,DE,25.0,False,,,0.0,,,1.0,1.0
1883,eGon2035,72053,72515,central_gas_CHP_heat,89.9768,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,89.9768,DE,inf,False,,,0.0,,,1.0,1.0
1884,eGon2035,72053,72515,central_gas_boiler,37250.47998179678,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,37250.47998179678,DE,inf,False,,,0.0,,,1.0,1.0
1885,eGon2035,72053,72534,central_gas_CHP_heat,15.915400000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,15.915400000000002,DE,inf,False,,,0.0,,,1.0,1.0
1886,eGon2035,72053,72534,central_gas_boiler,9324.965839097602,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,9324.965839097602,DE,inf,False,,,0.0,,,1.0,1.0
1887,eGon2035,72054,4,central_gas_CHP,22.62392711777312,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.112500000000001,22.62392711777312,DE,inf,False,,,0.0,,,1.0,1.0
1888,eGon2035,72054,4,industrial_gas_CHP,3.8546010738729954,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.8546010738729954,DE,inf,False,,,0.0,,,1.0,1.0
1889,eGon2035,72054,4,central_gas_CHP,80.31297801767136,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.095833333333334,80.31297801767136,DE,inf,False,,,0.0,,,1.0,1.0
1890,eGon2035,72054,4,industrial_gas_CHP,5.265955457010431,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,5.265955457010431,DE,inf,False,,,0.0,,,1.0,1.0
1891,eGon2035,72054,51286,central_gas_CHP_heat,3.729,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,3.729,DE,inf,False,,,0.0,,,1.0,1.0
1892,eGon2035,72054,51286,central_gas_boiler,3433.5803044437203,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,3433.5803044437203,DE,inf,False,,,0.0,,,1.0,1.0
1893,eGon2035,72054,51585,central_gas_CHP_heat,17.894000000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,17.894000000000002,DE,inf,False,,,0.0,,,1.0,1.0
1894,eGon2035,72054,51585,central_gas_boiler,13097.98119729277,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,13097.98119729277,DE,inf,False,,,0.0,,,1.0,1.0
1895,eGon2035,72054,51908,central_gas_CHP_heat,0.363,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.363,DE,inf,False,,,0.0,,,1.0,1.0
1896,eGon2035,72054,51908,central_gas_boiler,1788.3624270144805,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1788.3624270144805,DE,inf,False,,,0.0,,,1.0,1.0
1897,eGon2035,72054,52013,central_gas_CHP_heat,358.0590000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,358.0590000000002,DE,inf,False,,,0.0,,,1.0,1.0
1898,eGon2035,72054,4,central_gas_CHP,10.238,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.075,10.238,DE,inf,False,,,0.0,,,1.0,1.0
1899,eGon2035,72054,4,industrial_gas_CHP,15.161352618502825,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,15.161352618502825,DE,inf,False,,,0.0,,,1.0,1.0
1900,eGon2035,72054,4,central_gas_CHP,538.5804594693673,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.13547077922078,538.5804594693673,DE,inf,False,,,0.0,,,1.0,1.0
1901,eGon2035,72054,4,industrial_gas_CHP,50.544572474971254,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,50.544572474971254,DE,inf,False,,,0.0,,,1.0,1.0
1902,eGon2035,72054,72057,CH4,5425000.0,inf,0.0,112.13822517667904,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1903,eGon2035,72054,72080,CH4,2712500.0,inf,0.0,47.938756442352236,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1904,eGon2035,72054,72088,CH4,8137500.0,inf,0.0,27.0328325089219,1.0,0.0,-1.0,1.0,0.0,8137500.0,DE,inf,False,,,0.0,,,1.0,1.0
1905,eGon2035,72054,72102,CH4,2712500.0,inf,0.0,224.2993213541257,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1906,eGon2035,72054,72154,CH4_to_H2,13.44563440619615,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,13.44563440619615,DE,25.0,False,,,0.0,,,1.0,1.0
1907,eGon2035,72054,72361,central_gas_CHP_heat,0.381,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.381,DE,inf,False,,,0.0,,,1.0,1.0
1908,eGon2035,72054,72361,central_gas_boiler,485.755793886775,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,485.755793886775,DE,inf,False,,,0.0,,,1.0,1.0
1909,eGon2035,72054,72452,central_gas_CHP_heat,583.3253,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,583.3253,DE,inf,False,,,0.0,,,1.0,1.0
1910,eGon2035,72054,72452,central_gas_boiler,43204.921439697035,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,43204.921439697035,DE,inf,False,,,0.0,,,1.0,1.0
1911,eGon2035,72054,72483,central_gas_CHP_heat,0.861,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.861,DE,inf,False,,,0.0,,,1.0,1.0
1912,eGon2035,72054,72483,central_gas_boiler,1052.3404000340295,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1052.3404000340295,DE,inf,False,,,0.0,,,1.0,1.0
1913,eGon2035,72054,72484,central_gas_CHP_heat,15.7133,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,15.7133,DE,inf,False,,,0.0,,,1.0,1.0
1914,eGon2035,72054,72484,central_gas_boiler,11932.912787785512,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,11932.912787785512,DE,inf,False,,,0.0,,,1.0,1.0
1915,eGon2035,72054,4,central_gas_CHP,93.70778643309126,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1000000000000005,93.70778643309126,DE,inf,False,,,0.0,,,1.0,1.0
1916,eGon2035,72054,4,industrial_gas_CHP,6.518109013143643,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,6.518109013143643,DE,inf,False,,,0.0,,,1.0,1.0
1917,eGon2035,72055,4,central_gas_CHP,194.89987193513352,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1275,194.89987193513352,DE,inf,False,,,0.0,,,1.0,1.0
1918,eGon2035,72055,4,industrial_gas_CHP,35.41948849168491,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,35.41948849168491,DE,inf,False,,,0.0,,,1.0,1.0
1919,eGon2035,72055,4,central_gas_CHP,12.014284289569105,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.112500000000001,12.014284289569105,DE,inf,False,,,0.0,,,1.0,1.0
1920,eGon2035,72055,4,industrial_gas_CHP,12.365484592511768,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,12.365484592511768,DE,inf,False,,,0.0,,,1.0,1.0
1921,eGon2035,72055,4,central_gas_CHP,20.201950407075856,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1375,20.201950407075856,DE,inf,False,,,0.0,,,1.0,1.0
1922,eGon2035,72055,4,industrial_gas_CHP,15.792148619834132,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,15.792148619834132,DE,inf,False,,,0.0,,,1.0,1.0
1923,eGon2035,72055,4,central_gas_CHP,0.11,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.11,DE,inf,False,,,0.0,,,1.0,1.0
1924,eGon2035,72055,4,industrial_gas_CHP,3.4956854914521913,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.4956854914521913,DE,inf,False,,,0.0,,,1.0,1.0
1925,eGon2035,72055,50645,central_gas_CHP_heat,0.11,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.11,DE,inf,False,,,0.0,,,1.0,1.0
1926,eGon2035,72055,50645,central_gas_boiler,128.48121936504657,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,128.48121936504657,DE,inf,False,,,0.0,,,1.0,1.0
1927,eGon2035,72055,4,central_gas_CHP,39.716977616182504,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.1315625,39.716977616182504,DE,inf,False,,,0.0,,,1.0,1.0
1928,eGon2035,72055,4,industrial_gas_CHP,19.926336137619707,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,19.926336137619707,DE,inf,False,,,0.0,,,1.0,1.0
1929,eGon2035,72055,4,central_gas_CHP,0.32621983317957703,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.32621983317957703,DE,inf,False,,,0.0,,,1.0,1.0
1930,eGon2035,72055,4,industrial_gas_CHP,3.3452436729005335,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.3452436729005335,DE,inf,False,,,0.0,,,1.0,1.0
1931,eGon2035,72055,4,central_gas_CHP,0.3775,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.3775,DE,inf,False,,,0.0,,,1.0,1.0
1932,eGon2035,72055,4,industrial_gas_CHP,0.38314438865957234,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.38314438865957234,DE,inf,False,,,0.0,,,1.0,1.0
1933,eGon2035,72055,72106,CH4,5425000.0,inf,0.0,56.74526446038242,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1934,eGon2035,72055,72155,CH4_to_H2,145.16971825077567,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,145.16971825077567,DE,25.0,False,,,0.0,,,1.0,1.0
1935,eGon2035,72055,72322,central_gas_CHP_heat,35.18125,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,35.18125,DE,inf,False,,,0.0,,,1.0,1.0
1936,eGon2035,72055,72322,central_gas_boiler,19814.732542295897,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,19814.732542295897,DE,inf,False,,,0.0,,,1.0,1.0
1937,eGon2035,72055,72337,central_gas_CHP_heat,0.18,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.18,DE,inf,False,,,0.0,,,1.0,1.0
1938,eGon2035,72055,72337,central_gas_boiler,275.9443136361929,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,275.9443136361929,DE,inf,False,,,0.0,,,1.0,1.0
1939,eGon2035,72055,72338,central_gas_CHP_heat,12.671,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,12.671,DE,inf,False,,,0.0,,,1.0,1.0
1940,eGon2035,72055,72338,central_gas_boiler,10674.356214827514,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,10674.356214827514,DE,inf,False,,,0.0,,,1.0,1.0
1941,eGon2035,72055,72339,central_gas_CHP_heat,0.586,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.586,DE,inf,False,,,0.0,,,1.0,1.0
1942,eGon2035,72055,72339,central_gas_boiler,560.717501724405,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,560.717501724405,DE,inf,False,,,0.0,,,1.0,1.0
1943,eGon2035,72055,72341,central_gas_CHP_heat,3.8142,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,3.8142,DE,inf,False,,,0.0,,,1.0,1.0
1944,eGon2035,72055,72341,central_gas_boiler,3389.6128779195824,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,3389.6128779195824,DE,inf,False,,,0.0,,,1.0,1.0
1945,eGon2035,72055,72349,central_gas_CHP_heat,2.541,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,2.541,DE,inf,False,,,0.0,,,1.0,1.0
1946,eGon2035,72055,72349,central_gas_boiler,2318.717105368472,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,2318.717105368472,DE,inf,False,,,0.0,,,1.0,1.0
1947,eGon2035,72056,4,central_gas_CHP,31.83753722663233,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.135,31.83753722663233,DE,inf,False,,,0.0,,,1.0,1.0
1948,eGon2035,72056,4,industrial_gas_CHP,12.282664670783582,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,12.282664670783582,DE,inf,False,,,0.0,,,1.0,1.0
1949,eGon2035,72056,4,central_gas_CHP,1.012,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,1.012,DE,inf,False,,,0.0,,,1.0,1.0
1950,eGon2035,72056,4,industrial_gas_CHP,0.2039484192120828,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.2039484192120828,DE,inf,False,,,0.0,,,1.0,1.0
1951,eGon2035,72056,4,central_gas_CHP,1436.8569001185278,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.115096153846155,1436.8569001185278,DE,inf,False,,,0.0,,,1.0,1.0
1952,eGon2035,72056,4,industrial_gas_CHP,108.90786170301577,inf,0.0,0.0,0.42999999999999994,0.0,0.0,1.0,4.15,108.90786170301577,DE,inf,False,,,0.0,,,1.0,1.0
1953,eGon2035,72056,4,central_gas_CHP,10.14,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.075,10.14,DE,inf,False,,,0.0,,,1.0,1.0
1954,eGon2035,72056,4,industrial_gas_CHP,4.482,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,4.482,DE,inf,False,,,0.0,,,1.0,1.0
1955,eGon2035,72056,4,central_gas_CHP,0.1,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.1,DE,inf,False,,,0.0,,,1.0,1.0
1956,eGon2035,72056,50832,central_gas_CHP_heat,0.001,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.001,DE,inf,False,,,0.0,,,1.0,1.0
1957,eGon2035,72056,50892,central_gas_CHP_heat,21.330000000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,21.330000000000002,DE,inf,False,,,0.0,,,1.0,1.0
1958,eGon2035,72056,51123,central_gas_CHP_heat,1.1400000000000001,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,1.1400000000000001,DE,inf,False,,,0.0,,,1.0,1.0
1959,eGon2035,72056,51123,central_gas_boiler,1173.0201002687018,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1173.0201002687018,DE,inf,False,,,0.0,,,1.0,1.0
1960,eGon2035,72056,51275,central_gas_CHP_heat,0.20700000000000002,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.20700000000000002,DE,inf,False,,,0.0,,,1.0,1.0
1961,eGon2035,72056,51275,central_gas_boiler,1451.4986282975121,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,1451.4986282975121,DE,inf,False,,,0.0,,,1.0,1.0
1962,eGon2035,72056,4,central_gas_CHP,23.483,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,23.483,DE,inf,False,,,0.0,,,1.0,1.0
1963,eGon2035,72056,72057,CH4,5425000.0,inf,0.0,124.8875666486283,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1964,eGon2035,72056,72064,CH4,2712500.0,inf,0.0,70.47824505291533,1.0,0.0,-1.0,1.0,0.0,2712500.0,DE,inf,False,,,0.0,,,1.0,1.0
1965,eGon2035,72056,72083,CH4,10850000.0,inf,0.0,71.4301111173799,1.0,0.0,-1.0,1.0,0.0,10850000.0,DE,inf,False,,,0.0,,,1.0,1.0
1966,eGon2035,72056,72101,CH4,5425000.0,inf,0.0,110.49687186627627,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1967,eGon2035,72056,72112,CH4,5425000.0,inf,0.0,70.62412091353517,1.0,0.0,-1.0,1.0,0.0,5425000.0,DE,inf,False,,,0.0,,,1.0,1.0
1968,eGon2035,72056,72156,CH4_to_H2,135.99721737666465,inf,735.5573211608244,0.0,0.74,0.0,0.0,1.0,0.0,135.99721737666465,DE,25.0,False,,,0.0,,,1.0,1.0
1969,eGon2035,72056,72368,central_gas_CHP_heat,86.68045,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,86.68045,DE,inf,False,,,0.0,,,1.0,1.0
1970,eGon2035,72056,72368,central_gas_boiler,188314.68632765915,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,188314.68632765915,DE,inf,False,,,0.0,,,1.0,1.0
1971,eGon2035,72056,72380,central_gas_CHP_heat,8.5674,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,8.5674,DE,inf,False,,,0.0,,,1.0,1.0
1972,eGon2035,72056,72380,central_gas_boiler,7241.139953623488,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,7241.139953623488,DE,inf,False,,,0.0,,,1.0,1.0
1973,eGon2035,72057,4,central_gas_CHP,108.64775504159766,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.08,108.64775504159766,DE,inf,False,,,0.0,,,1.0,1.0
1974,eGon2035,72057,4,industrial_gas_CHP,17.15042298229958,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,17.15042298229958,DE,inf,False,,,0.0,,,1.0,1.0
1975,eGon2035,72057,4,central_gas_CHP,305.3473795460406,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.114428571428571,305.3473795460406,DE,inf,False,,,0.0,,,1.0,1.0
1976,eGon2035,72057,4,industrial_gas_CHP,648.0436890716587,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,648.0436890716587,DE,inf,False,,,0.0,,,1.0,1.0
1977,eGon2035,72057,4,central_gas_CHP,34.9652842895691,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.091666666666667,34.9652842895691,DE,inf,False,,,0.0,,,1.0,1.0
1978,eGon2035,72057,4,industrial_gas_CHP,3.920077729762106,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,3.920077729762106,DE,inf,False,,,0.0,,,1.0,1.0
1979,eGon2035,72057,4,central_gas_CHP,0.24000000000000002,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,0.24000000000000002,DE,inf,False,,,0.0,,,1.0,1.0
1980,eGon2035,72057,4,industrial_gas_CHP,4.2010000000000005,inf,0.0,0.0,0.43,0.0,0.0,1.0,4.15,4.2010000000000005,DE,inf,False,,,0.0,,,1.0,1.0
1981,eGon2035,72057,50976,central_gas_boiler,484.9820456766997,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,484.9820456766997,DE,inf,False,,,0.0,,,1.0,1.0
1982,eGon2035,72057,51286,central_gas_CHP_heat,1.168,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,1.168,DE,inf,False,,,0.0,,,1.0,1.0
1983,eGon2035,72057,51349,central_gas_CHP_heat,0.389,inf,0.0,0.0,2.8666666666666667,0.0,0.0,1.0,0.0,0.389,DE,inf,False,,,0.0,,,1.0,1.0
1984,eGon2035,72057,51349,central_gas_boiler,620.8725082592073,inf,0.0,0.0,1.04,0.0,0.0,1.0,1.0,620.8725082592073,DE,inf,False,,,0.0,,,1.0,1.0
