name,scn_name,bus,carrier,p_nom,p_min_pu,p_max_pu,marginal_cost,efficiency,committable,start_up_cost,min_up_time,min_down_time,up_time_before,ramp_limit_start_up,ramp_limit_shut_down,e_nom_max,control,ramp_limit_up,weight,p_nom_opt
52 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,34.867606155195695,0.0,0.9999999999999999,42.10847738937755,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,34.867606155195695,34.867606155195695
52 load shedding,,4,load shedding,13051395.0,0.0,1.0,10000.007777355928,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,13051395.0,13051395.0
52 others,eGon2035,4,others,27.700986611156964,0.0,1.0,0.007261327374785562,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,27.700986611156964,27.700986611156964
52 reservoir,eGon2035,4,reservoir,32.40471578664875,0.0,0.65,0.005636400148658825,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,32.40471578664875,32.40471578664875
52 run_of_river,eGon2035,4,run_of_river,0.4780328594868842,0.0,0.65,0.0069138088628753714,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,0.4780328594868842,0.4780328594868842
52 solar,eGon2035,4,solar,199.0471968292642,0.0,0.9999999999999998,0.016704101027234745,0.9999999999999998,False,0.0,0,0,0,1.0,1.0,inf,PV,,199.0471968292642,199.0471968292642
52 solar_rooftop,eGon2035,4,solar_rooftop,1078.0170345227646,0.0,1.0,0.017987552039560442,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,1078.0170345227646,1078.0170345227646
52 wind_onshore,eGon2035,4,wind_onshore,1252.2658672455843,0.0,0.9999999999999999,1.3108118132051,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,1252.2658672455843,1252.2658672455843
52005 central_biomass_CHP_heat,eGon2035,52005,central_biomass_CHP_heat,2.965,0.0,1.0,0.007378033989974452,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,2.965,2.965
52005 load shedding,,52005,load shedding,88785.0,0.0,1.0,10000.009907559963,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,88785.0,88785.0
52013 central_biomass_CHP_heat,eGon2035,52013,central_biomass_CHP_heat,1.0317,0.0,1.0,0.006601124480095736,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,1.0317,1.0317
52013 load shedding,,52013,load shedding,88785.0,0.0,1.0,10000.005585696788,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,88785.0,88785.0
52016 central_biomass_CHP_heat,eGon2035,52016,central_biomass_CHP_heat,0.45,0.0,1.0,0.0034414276966935474,1.0,False,0.0,0,0,0,1.0,1.0,inf,Slack,,0.45,0.45
52016 load shedding,,52016,load shedding,88785.0,0.0,1.0,10000.015332362098,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,88785.0,88785.0
52023 load shedding,,52023,load shedding,4883175.0,0.0,1.0,10000.007286438782,1.0,False,0.0,0,0,1,1.0,1.0,0.0,Slack,,4883175.0,4883175.0
52024 load shedding,,52023,load shedding,2042055.0,0.0,1.0,10000.010650514361,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2042055.0,2042055.0
52025 load shedding,,52023,load shedding,1420560.0,0.0,1.0,10000.00770754427,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1420560.0,1420560.0
52026 load shedding,,52023,load shedding,2841120.0,0.0,1.0,10000.006418729436,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2841120.0,2841120.0
52027 load shedding,,52023,load shedding,3906540.0,0.0,1.0,10000.007716125176,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3906540.0,3906540.0
52028 load shedding,,52023,load shedding,2042055.0,0.0,1.0,10000.006538274713,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2042055.0,2042055.0
52029 load shedding,,52023,load shedding,14649525.0,0.0,1.0,10000.00840159372,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,14649525.0,14649525.0
52030 load shedding,,52023,load shedding,3640185.0,0.0,1.0,10000.006602274558,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3640185.0,3640185.0
52031 load shedding,,52023,load shedding,2485980.0,0.0,1.0,10000.008931883744,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2485980.0,2485980.0
52032 load shedding,,52023,load shedding,4439250.0,0.0,1.0,10000.007362837516,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4439250.0,4439250.0
52033 load shedding,,52023,load shedding,4705605.0,0.0,1.0,10000.008015080824,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4705605.0,4705605.0
52034 load shedding,,52023,load shedding,8789715.0,0.0,1.0,10000.007339757902,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,8789715.0,8789715.0
52036 load shedding,,52023,load shedding,799065.0,0.0,1.0,10000.00459966972,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,799065.0,799065.0
52037 load shedding,,52023,load shedding,3018690.0,0.0,1.0,10000.00855742343,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3018690.0,3018690.0
52038 load shedding,,52023,load shedding,8079435.0,0.0,1.0,10000.008502263005,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,8079435.0,8079435.0
52039 load shedding,,52023,load shedding,2397195.0,0.0,1.0,10000.009875568758,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2397195.0,2397195.0
52040 load shedding,,52023,load shedding,1864485.0,0.0,1.0,10000.007745578661,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1864485.0,1864485.0
52041 load shedding,,52023,load shedding,2042055.0,0.0,1.0,10000.006477899555,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2042055.0,2042055.0
52042 load shedding,,52023,load shedding,3817755.0,0.0,1.0,10000.008314551398,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3817755.0,3817755.0
52043 load shedding,,52023,load shedding,2752335.0,0.0,1.0,10000.008413845713,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2752335.0,2752335.0
52044 load shedding,,52023,load shedding,6214950.0,0.0,1.0,10000.007930754628,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6214950.0,6214950.0
52048 load shedding,,52023,load shedding,1686915.0,0.0,1.0,10000.007158937526,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1686915.0,1686915.0
52050 load shedding,,52023,load shedding,4883175.0,0.0,1.0,10000.007782384899,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4883175.0,4883175.0
52052 load shedding,,52023,load shedding,5593455.0,0.0,1.0,10000.007653592667,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,5593455.0,5593455.0
52054 load shedding,,52023,load shedding,6925230.0,0.0,1.0,10000.0076870456,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6925230.0,6925230.0
52056 load shedding,,52023,load shedding,6037380.0,0.0,1.0,10000.008684776882,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6037380.0,6037380.0
52057 load shedding,,52023,load shedding,2397195.0,0.0,1.0,10000.006668124564,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2397195.0,2397195.0
52058 load shedding,,52023,load shedding,4616820.0,0.0,1.0,10000.0077198149,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4616820.0,4616820.0
52059 load shedding,,52023,load shedding,1598130.0,0.0,1.0,10000.009466606572,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1598130.0,1598130.0
52060 load shedding,,52023,load shedding,6037380.0,0.0,1.0,10000.008285516946,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6037380.0,6037380.0
52063 load shedding,,52023,load shedding,2397195.0,0.0,1.0,10000.007655198775,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2397195.0,2397195.0
52065 load shedding,,52023,load shedding,4439250.0,0.0,1.0,10000.008106981137,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4439250.0,4439250.0
52066 load shedding,,52023,load shedding,3906540.0,0.0,1.0,10000.007813572798,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3906540.0,3906540.0
52067 load shedding,,52023,load shedding,5682240.0,0.0,1.0,10000.006895325467,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,5682240.0,5682240.0
52069 load shedding,,52023,load shedding,4794390.0,0.0,1.0,10000.007524495953,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4794390.0,4794390.0
52070 load shedding,,52023,load shedding,5060745.0,0.0,1.0,10000.007653852494,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,5060745.0,5060745.0
52072 load shedding,,52023,load shedding,4528035.0,0.0,1.0,10000.006842064131,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4528035.0,4528035.0
52076 load shedding,,52023,load shedding,7191585.0,0.0,1.0,10000.008186587285,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,7191585.0,7191585.0
52077 load shedding,,52023,load shedding,2219625.0,0.0,1.0,10000.008271785366,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2219625.0,2219625.0
52078 load shedding,,52023,load shedding,6303735.0,0.0,1.0,10000.00904409892,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6303735.0,6303735.0
52079 load shedding,,52023,load shedding,5771025.0,0.0,1.0,10000.006771139373,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,5771025.0,5771025.0
52083 load shedding,,52023,load shedding,3373830.0,0.0,1.0,10000.007855241343,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3373830.0,3373830.0
52084 load shedding,,52023,load shedding,4616820.0,0.0,1.0,10000.009123135176,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4616820.0,4616820.0
52087 load shedding,,52023,load shedding,6392520.0,0.0,1.0,10000.00883339037,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6392520.0,6392520.0
52088 load shedding,,52023,load shedding,11186910.0,0.0,1.0,10000.007571298496,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,11186910.0,11186910.0
52090 load shedding,,52023,load shedding,3196260.0,0.0,1.0,10000.007636322725,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3196260.0,3196260.0
52092 load shedding,,52023,load shedding,4616820.0,0.0,1.0,10000.007516961652,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4616820.0,4616820.0
52094 load shedding,,52023,load shedding,6392520.0,0.0,1.0,10000.007564721873,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6392520.0,6392520.0
52095 load shedding,,52023,load shedding,3373830.0,0.0,1.0,10000.007576803566,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3373830.0,3373830.0
52096 load shedding,,52023,load shedding,2485980.0,0.0,1.0,10000.00829268061,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2485980.0,2485980.0
52098 load shedding,,52023,load shedding,4616820.0,0.0,1.0,10000.007439585277,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4616820.0,4616820.0
52099 load shedding,,52023,load shedding,8079435.0,0.0,1.0,10000.008102345908,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,8079435.0,8079435.0
52101 load shedding,,52023,load shedding,2219625.0,0.0,1.0,10000.00759166586,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2219625.0,2219625.0
52103 load shedding,,52023,load shedding,3640185.0,0.0,1.0,10000.00744646517,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3640185.0,3640185.0
52105 load shedding,,52023,load shedding,5593455.0,0.0,1.0,10000.007560748698,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,5593455.0,5593455.0
52115 load shedding,,52023,load shedding,6925230.0,0.0,1.0,10000.006669259945,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6925230.0,6925230.0
52117 load shedding,,52023,load shedding,3551400.0,0.0,1.0,10000.006016838122,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3551400.0,3551400.0
52118 load shedding,,52023,load shedding,3196260.0,0.0,1.0,10000.006342426088,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3196260.0,3196260.0
52129 load shedding,,52023,load shedding,3640185.0,0.0,1.0,10000.007386313846,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3640185.0,3640185.0
52131 load shedding,,52023,load shedding,2841120.0,0.0,1.0,10000.006986591427,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2841120.0,2841120.0
52133 load shedding,,52023,load shedding,3462615.0,0.0,1.0,10000.009220408658,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3462615.0,3462615.0
52136 load shedding,,52023,load shedding,2929905.0,0.0,1.0,10000.007874806975,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2929905.0,2929905.0
52143 load shedding,,52023,load shedding,3462615.0,0.0,1.0,10000.00679984815,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3462615.0,3462615.0
52147 load shedding,,52023,load shedding,1331775.0,0.0,1.0,10000.005156781484,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1331775.0,1331775.0
52152 load shedding,,52023,load shedding,3285045.0,0.0,1.0,10000.009526898888,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3285045.0,3285045.0
52153 load shedding,,52023,load shedding,6037380.0,0.0,1.0,10000.007278886487,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,6037380.0,6037380.0
52160 load shedding,,52023,load shedding,2130840.0,0.0,1.0,10000.01001659735,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2130840.0,2130840.0
52163 load shedding,,52023,load shedding,2929905.0,0.0,1.0,10000.007535680355,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2929905.0,2929905.0
52164 load shedding,,52023,load shedding,2574765.0,0.0,1.0,10000.006912124656,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2574765.0,2574765.0
52183 load shedding,,52023,load shedding,3728970.0,0.0,1.0,10000.006543459293,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3728970.0,3728970.0
52193 load shedding,,52023,load shedding,1509345.0,0.0,1.0,10000.005953118769,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1509345.0,1509345.0
52200 load shedding,,52023,load shedding,3285045.0,0.0,1.0,10000.007366956203,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3285045.0,3285045.0
52207 load shedding,,52023,load shedding,4705605.0,0.0,1.0,10000.00805646966,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4705605.0,4705605.0
52208 load shedding,,52023,load shedding,710280.0,0.0,1.0,10000.009275258155,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,710280.0,710280.0
52211 load shedding,,52023,load shedding,2219625.0,0.0,1.0,10000.008860227059,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2219625.0,2219625.0
52212 load shedding,,52023,load shedding,2841120.0,0.0,1.0,10000.008307876979,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2841120.0,2841120.0
52254 load shedding,,52023,load shedding,4971960.0,0.0,1.0,10000.008235217141,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4971960.0,4971960.0
52264 load shedding,,52023,load shedding,1420560.0,0.0,1.0,10000.009007113405,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1420560.0,1420560.0
52301 load shedding,,52023,load shedding,3018690.0,0.0,1.0,10000.006477713749,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3018690.0,3018690.0
52305 load shedding,,52023,load shedding,1331775.0,0.0,1.0,10000.006428015276,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1331775.0,1331775.0
52316 load shedding,,52023,load shedding,3285045.0,0.0,1.0,10000.007274583339,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3285045.0,3285045.0
52341 load shedding,,52023,load shedding,1864485.0,0.0,1.0,10000.009585751322,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1864485.0,1864485.0
52375 load shedding,,52023,load shedding,2929905.0,0.0,1.0,10000.008711644528,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2929905.0,2929905.0
52526 load shedding,,52023,load shedding,2929905.0,0.0,1.0,10000.005867532034,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2929905.0,2929905.0
52533 load shedding,,52023,load shedding,1953270.0,0.0,1.0,10000.007347940136,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1953270.0,1953270.0
52537 load shedding,,52023,load shedding,1686915.0,0.0,1.0,10000.009084120225,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,1686915.0,1686915.0
53 biomass,eGon2035,4,biomass,3.1536096872309654,0.0,1.0,42.113018655286396,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,3.1536096872309654,3.1536096872309654
53 central_biomass_CHP,eGon2035,4,central_biomass_CHP,8.918633298720103,0.0,0.9999999999999999,42.11116773626091,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,8.918633298720103,8.918633298720103
53 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,8.779026006457649,0.0,0.9999999999999999,42.10749072632946,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,8.779026006457649,8.779026006457649
53 load shedding,,4,load shedding,2308410.0,0.0,1.0,10000.008217475988,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,2308410.0,2308410.0
53 solar,eGon2035,4,solar,405.05962654176636,0.0,0.9999999999999999,0.018849718095115604,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,405.05962654176636,405.05962654176636
53 solar_rooftop,eGon2035,4,solar_rooftop,223.76855659345625,0.0,1.0,0.019039417624372446,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,223.76855659345625,223.76855659345625
53 wind_onshore,eGon2035,4,wind_onshore,332.9128924292694,0.0,1.0,1.3097974803480665,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,332.9128924292694,332.9128924292694
54 biomass,eGon2035,4,biomass,1.7442956906296556,0.0,1.0000000000000002,42.10810390175379,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,PV,,1.7442956906296556,1.7442956906296556
54 central_biomass_CHP,eGon2035,4,central_biomass_CHP,0.15242460804271452,0.0,1.0,42.10198604282542,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,0.15242460804271452,0.15242460804271452
54 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,22.470822146240742,0.0,1.0,42.10586420489755,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,22.470822146240742,22.470822146240742
54 load shedding,,4,load shedding,3906540.0,0.0,1.0,10000.007806265206,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,3906540.0,3906540.0
54 others,eGon2035,4,others,12.62353458968511,0.0,1.0,0.002296476409935704,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,12.62353458968511,12.62353458968511
54 solar,eGon2035,4,solar,228.25269591073354,0.0,1.0,0.01807373695536447,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,228.25269591073354,228.25269591073354
54 solar_rooftop,eGon2035,4,solar_rooftop,200.51484966586816,0.0,0.9999999999999999,0.017526112228232013,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,200.51484966586816,200.51484966586816
54 wind_offshore,eGon2035,4,wind_offshore,3015.0,0.0,1.0,2.567827436053292,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,3015.0,3015.0
54 wind_onshore,eGon2035,4,wind_onshore,959.179833761798,0.0,0.9999999999999999,1.307683641944908,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,959.179833761798,959.179833761798
55 biomass,eGon2035,4,biomass,13.83196192343906,0.0,0.9999999999999999,42.10828705651905,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,13.83196192343906,13.83196192343906
55 central_biomass_CHP,eGon2035,4,central_biomass_CHP,33.51327723796135,0.0,1.0,42.10946293149156,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,33.51327723796135,33.51327723796135
55 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,84.79675897185545,0.0,1.0,42.10599821094314,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,84.79675897185545,84.79675897185545
55 load shedding,,4,load shedding,8434575.0,0.0,1.0,10000.009128424344,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,8434575.0,8434575.0
55 solar,eGon2035,4,solar,1802.4996376754275,0.0,1.0,0.01753921163859137,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,1802.4996376754275,1802.4996376754275
55 solar_rooftop,eGon2035,4,solar_rooftop,631.3625525402239,0.0,0.9999999999999998,0.018474760073421758,0.9999999999999998,False,0.0,0,0,0,1.0,1.0,inf,PV,,631.3625525402239,631.3625525402239
55 wind_onshore,eGon2035,4,wind_onshore,3109.3674730412517,0.0,0.9999999999999999,1.3077968174172765,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,3109.3674730412517,3109.3674730412517
56 biomass,eGon2035,4,biomass,12.735183913383576,0.0,1.0,42.10855783544474,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,12.735183913383576,12.735183913383576
56 central_biomass_CHP,eGon2035,4,central_biomass_CHP,15.446681627297577,0.0,0.9999999999999999,42.107998353304495,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,15.446681627297577,15.446681627297577
56 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,27.596910619780296,0.0,0.9999999999999999,42.10902430566628,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,27.596910619780296,27.596910619780296
56 load shedding,,4,load shedding,18378495.0,0.0,1.0,10000.008106404592,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,18378495.0,18378495.0
56 others,eGon2035,4,others,12.75770691535789,0.0,1.0,0.009847731715070246,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,12.75770691535789,12.75770691535789
56 run_of_river,eGon2035,4,run_of_river,56.247808493301555,0.0,0.6499999999999999,0.00791771848164318,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,56.247808493301555,56.247808493301555
56 solar,eGon2035,4,solar,123.08007266047508,0.0,1.0,0.017217801613391384,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,123.08007266047508,123.08007266047508
56 solar_rooftop,eGon2035,4,solar_rooftop,2800.400300683629,0.0,1.0,0.019042506152638285,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,2800.400300683629,2800.400300683629
56 wind_onshore,eGon2035,4,wind_onshore,218.43050611770278,0.0,1.0,1.3079700504380396,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,218.43050611770278,218.43050611770278
57 biomass,eGon2035,4,biomass,5.970274305185985,0.0,1.0,42.105692007453634,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,5.970274305185985,5.970274305185985
57 central_biomass_CHP,eGon2035,4,central_biomass_CHP,1.5741994086990185,0.0,1.0,42.108732079374704,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,1.5741994086990185,1.5741994086990185
57 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,55.35589368089641,0.0,0.9999999999999999,42.10570458969988,0.9999999999999999,False,0.0,0,0,0,1.0,1.0,inf,PV,,55.35589368089641,55.35589368089641
57 load shedding,,4,load shedding,4528035.0,0.0,1.0,10000.007807341151,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,4528035.0,4528035.0
57 run_of_river,eGon2035,4,run_of_river,0.0009251885430424009,0.0,0.65,0.010202697501039682,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,0.0009251885430424009,0.0009251885430424009
57 solar,eGon2035,4,solar,59.34946185407516,0.0,1.0,0.0159242664306232,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,59.34946185407516,59.34946185407516
57 solar_rooftop,eGon2035,4,solar_rooftop,352.0157768944955,0.0,1.0,0.017347673545207068,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,352.0157768944955,352.0157768944955
57 wind_onshore,eGon2035,4,wind_onshore,2393.0127855847,0.0,1.0000000000000002,1.3070501209945935,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,PV,,2393.0127855847,2393.0127855847
58 biomass,eGon2035,4,biomass,23.104068096177855,0.0,1.0,42.10777293995417,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,23.104068096177855,23.104068096177855
58 central_biomass_CHP,eGon2035,4,central_biomass_CHP,23.082993570121346,0.0,1.0000000000000002,42.10814154698616,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,PV,,23.082993570121346,23.082993570121346
58 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,63.243472269452965,0.0,1.0000000000000002,42.10745492967994,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,PV,,63.243472269452965,63.243472269452965
58 load shedding,,4,load shedding,14915880.0,0.0,1.0,10000.008189290747,1.0,False,0.0,0,0,1,1.0,1.0,0.0,PQ,,14915880.0,14915880.0
58 run_of_river,eGon2035,4,run_of_river,71.30201686994835,0.0,0.65,0.007110539920943235,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,71.30201686994835,71.30201686994835
58 solar,eGon2035,4,solar,927.3597508803759,0.0,1.0,0.01962564729442841,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,927.3597508803759,927.3597508803759
58 solar_rooftop,eGon2035,4,solar_rooftop,1110.8745740519944,0.0,1.0,0.018505302020997663,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,1110.8745740519944,1110.8745740519944
58 wind_onshore,eGon2035,4,wind_onshore,348.81030768924194,0.0,1.0,1.308649101124673,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,348.81030768924194,348.81030768924194
59 biomass,eGon2035,4,biomass,0.23862851601221202,0.0,1.0,42.103028051609854,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,0.23862851601221202,0.23862851601221202
59 central_biomass_CHP,eGon2035,4,central_biomass_CHP,16.528365533069856,0.0,1.0000000000000002,42.10822044582199,1.0000000000000002,False,0.0,0,0,0,1.0,1.0,inf,PV,,16.528365533069856,16.528365533069856
59 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,9.006120130323685,0.0,1.0,42.108676133978534,1.0,False,0.0,0,0,0,1.0,1.0,inf,PV,,9.006120130323685,9.006120130323685
